Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Surveyed_all_years,points,Cyanobacteria,Macroalgae,Octocoral,Others,Porifera,Seagrass,Stony_coral,Substrate,Unknown,Urchins,Zoanthidea
2011,7/19/2011,LK,BCP,39,Smith Shoal,393,Y,980,0.0061,0.3867,0.0000,0.0031,0.0112,0.0000,0.0316,0.5612,,,0.0000
2011,7/19/2011,LK,BCP,39,Smith Shoal,394,Y,968,0.0083,0.6488,0.0000,0.0124,0.0176,0.0000,0.0372,0.2758,,,0.0000
2011,7/14/2011,LK,P,40,Jaap Reef,401,Y,993,0.0101,0.3273,0.0040,0.0000,0.0101,0.0000,0.1511,0.4975,,,0.0000
2011,7/14/2011,LK,P,40,Jaap Reef,402,Y,1043,0.0019,0.2368,0.0029,0.0000,0.0096,0.0000,0.1198,0.6290,,,0.0000
2011,7/14/2011,LK,P,40,Jaap Reef,403,N,1061,0.0009,0.2356,0.0038,0.0000,0.0047,0.0000,0.2319,0.5231,,,0.0000
2011,7/14/2011,LK,P,40,Jaap Reef,404,Y,916,0.0000,0.2838,0.0098,0.0011,0.0055,0.0000,0.1441,0.5557,,,0.0000
2011,6/13/2011,UK,OS,50,Carysfort Shallow,501,Y,869,0.0000,0.0288,0.0299,0.0023,0.0000,0.0000,0.0299,0.8596,,,0.0495
2011,6/13/2011,UK,OS,50,Carysfort Shallow,502,Y,919,0.0000,0.0109,0.0207,0.0000,0.0044,0.0000,0.0207,0.9053,,,0.0381
2011,6/13/2011,UK,OS,50,Carysfort Shallow,503,Y,945,0.0042,0.2180,0.2899,0.0053,0.0000,0.0000,0.0190,0.4497,,,0.0138
2011,6/13/2011,UK,OS,50,Carysfort Shallow,504,N,983,0.0061,0.2452,0.2686,0.0010,0.0000,0.0000,0.0326,0.4446,,,0.0020
2011,6/7/2011,UK,OS,51,Grecian Rocks,511,Y,890,0.0000,0.0326,0.1337,0.0000,0.0124,0.0000,0.2730,0.5483,,,0.0000
2011,6/7/2011,UK,OS,51,Grecian Rocks,512,Y,896,0.0000,0.1775,0.0368,0.0000,0.0011,0.0000,0.0056,0.7790,,,0.0000
2011,6/7/2011,UK,OS,51,Grecian Rocks,513,Y,898,0.0011,0.0735,0.2138,0.0000,0.0356,0.0000,0.0835,0.5924,,,0.0000
2011,6/7/2011,UK,OS,51,Grecian Rocks,514,Y,941,0.0011,0.0840,0.4230,0.0011,0.0244,0.0000,0.0723,0.3071,,,0.0871
2011,6/7/2011,UK,OS,52,Molasses Shallow,521,Y,932,0.0021,0.1674,0.2382,0.0000,0.0097,0.0000,0.1234,0.4034,,,0.0558
2011,6/7/2011,UK,OS,52,Molasses Shallow,522,Y,928,0.0011,0.1724,0.2737,0.0043,0.0216,0.0000,0.0539,0.4601,,,0.0129
2011,6/7/2011,UK,OS,52,Molasses Shallow,523,Y,931,0.0075,0.0924,0.1300,0.0000,0.0086,0.0000,0.0269,0.7347,,,0.0000
2011,6/8/2011,UK,OS,52,Molasses Shallow,524,N,982,0.0041,0.1813,0.1578,0.0031,0.0132,0.0000,0.0356,0.5967,,,0.0081
2011,6/10/2011,UK,OS,53,Conch Shallow,531,Y,895,0.0000,0.1922,0.1709,0.0000,0.0022,0.0000,0.0246,0.5966,,,0.0134
2011,6/10/2011,UK,OS,53,Conch Shallow,532,N,853,0.0012,0.1161,0.1841,0.0000,0.0023,0.0000,0.0059,0.6565,,,0.0340
2011,6/10/2011,UK,OS,53,Conch Shallow,533,Y,933,0.0000,0.3676,0.1715,0.0011,0.0118,0.0000,0.0204,0.4212,,,0.0064
2011,6/10/2011,UK,OS,53,Conch Shallow,534,Y,986,0.0000,0.2181,0.1430,0.0000,0.0071,0.0000,0.0558,0.5659,,,0.0101
2011,6/14/2011,MK,OS,54,Alligator Shallow,541,Y,1048,0.0067,0.3187,0.1975,0.0029,0.0057,0.0000,0.0239,0.4284,,,0.0162
2011,6/14/2011,MK,OS,54,Alligator Shallow,542,Y,993,0.0030,0.2407,0.3011,0.0000,0.0131,0.0000,0.0121,0.4139,,,0.0161
2011,6/14/2011,MK,OS,54,Alligator Shallow,543,Y,1066,0.0000,0.3058,0.1773,0.0009,0.0047,0.0000,0.0056,0.4953,,,0.0103
2011,6/14/2011,MK,OS,54,Alligator Shallow,544,N,1040,0.0019,0.0942,0.1596,0.0000,0.0019,0.0000,0.0135,0.7173,,,0.0115
2011,5/12/2011,MK,OS,55,Tennessee Shallow,551,N,929,0.0086,0.2906,0.2078,0.0000,0.0323,0.0000,0.0183,0.4327,,,0.0097
2011,5/12/2011,MK,OS,55,Tennessee Shallow,552,Y,961,0.0010,0.3257,0.2352,0.0010,0.0114,0.0000,0.0198,0.3985,,,0.0073
2011,5/12/2011,MK,OS,55,Tennessee Shallow,553,Y,869,0.0035,0.2578,0.2094,0.0000,0.0276,0.0000,0.0219,0.4672,,,0.0127
2011,5/12/2011,MK,OS,55,Tennessee Shallow,554,Y,926,0.0011,0.3521,0.2495,0.0011,0.0140,0.0000,0.0400,0.3369,,,0.0054
2011,5/10/2011,MK,OS,56,Sombrero Shallow,561,Y,828,0.0000,0.2886,0.2005,0.0012,0.0133,0.0000,0.0471,0.3804,,,0.0688
2011,5/10/2011,MK,OS,56,Sombrero Shallow,562,Y,844,0.0012,0.2156,0.2050,0.0036,0.0403,0.0000,0.0201,0.3614,,,0.1528
2011,5/10/2011,MK,OS,56,Sombrero Shallow,563,Y,837,0.0000,0.2533,0.2151,0.0000,0.0131,0.0000,0.0323,0.3931,,,0.0932
2011,5/10/2011,MK,OS,56,Sombrero Shallow,564,Y,857,0.0000,0.0630,0.0863,0.0000,0.0012,0.0000,0.0023,0.7316,,,0.1155
2011,5/16/2011,LK,OS,57,Looe Key Shallow,571,N,945,0.0011,0.0423,0.1714,0.0021,0.0011,0.0000,0.0942,0.6466,,,0.0413
2011,5/16/2011,LK,OS,57,Looe Key Shallow,572,Y,1006,0.0000,0.1571,0.1581,0.0010,0.0109,0.0000,0.0606,0.5586,,,0.0537
2011,5/16/2011,LK,OS,57,Looe Key Shallow,573,Y,987,0.0162,0.1064,0.2310,0.0041,0.0061,0.0000,0.0983,0.4529,,,0.0851
2011,5/16/2011,LK,OS,57,Looe Key Shallow,574,Y,960,0.0063,0.1271,0.0833,0.0000,0.0104,0.0000,0.2625,0.4948,,,0.0156
2011,7/16/2011,LK,OS,58,Eastern Sambo Shallow,581,N,969,0.0010,0.0764,0.0722,0.0000,0.0010,0.0000,0.0382,0.6904,,,0.1207
2011,7/16/2011,LK,OS,58,Eastern Sambo Shallow,582,Y,915,0.0022,0.0863,0.0940,0.0000,0.0077,0.0000,0.0503,0.6765,,,0.0831
2011,7/16/2011,LK,OS,58,Eastern Sambo Shallow,583,Y,965,0.0021,0.1731,0.0342,0.0010,0.0000,0.0000,0.0363,0.5689,,,0.1845
2011,7/16/2011,LK,OS,58,Eastern Sambo Shallow,584,Y,972,0.0000,0.1574,0.1800,0.0000,0.0000,0.0000,0.0535,0.5730,,,0.0360
2011,7/18/2011,LK,OS,59,Western Sambo Shallow,591,Y,929,0.0043,0.0538,0.1647,0.0000,0.0011,0.0000,0.0140,0.7040,,,0.0581
2011,7/18/2011,LK,OS,59,Western Sambo Shallow,592,Y,1073,0.0019,0.1193,0.1295,0.0000,0.0047,0.0000,0.0615,0.6785,,,0.0047
2011,7/18/2011,LK,OS,59,Western Sambo Shallow,593,N,997,0.0030,0.0812,0.1535,0.0000,0.0010,0.0000,0.0251,0.7272,,,0.0090
2011,7/18/2011,LK,OS,59,Western Sambo Shallow,594,Y,882,0.0000,0.0408,0.0646,0.0000,0.0057,0.0000,0.0839,0.7891,,,0.0159
2011,7/15/2011,LK,OS,60,Rock Key Shallow,601,Y,975,0.0000,0.0328,0.0667,0.0021,0.0010,0.0000,0.0174,0.8051,,,0.0749
2011,7/15/2011,LK,OS,60,Rock Key Shallow,602,Y,902,0.0000,0.0322,0.1885,0.0022,0.0011,0.0000,0.0078,0.7583,,,0.0100
2011,7/15/2011,LK,OS,60,Rock Key Shallow,603,Y,845,0.0000,0.0462,0.1456,0.0024,0.0107,0.0000,0.0367,0.7254,,,0.0331
2011,7/15/2011,LK,OS,60,Rock Key Shallow,604,Y,997,0.0000,0.0120,0.1123,0.0000,0.0030,0.0000,0.0542,0.7362,,,0.0822
2011,7/15/2011,LK,OS,61,Sand Key Shallow,611,N,1035,0.0019,0.0348,0.0406,0.0058,0.0019,0.0000,0.0580,0.8531,,,0.0039
2011,7/15/2011,LK,OS,61,Sand Key Shallow,612,Y,978,0.0000,0.0521,0.1299,0.0020,0.0051,0.0000,0.0787,0.7249,,,0.0072
2011,7/15/2011,LK,OS,61,Sand Key Shallow,613,Y,974,0.0000,0.0031,0.1478,0.0062,0.0041,0.0000,0.0185,0.7967,,,0.0236
2011,7/15/2011,LK,OS,61,Sand Key Shallow,614,Y,947,0.0011,0.0084,0.0834,0.0084,0.0011,0.0000,0.0602,0.8289,,,0.0084
2011,6/13/2011,UK,OD,70,Carysfort Deep,701,Y,968,0.0083,0.1663,0.1147,0.0021,0.0269,0.0000,0.0331,0.6488,,,0.0000
2011,6/13/2011,UK,OD,70,Carysfort Deep,702,Y,982,0.0132,0.2556,0.0886,0.0000,0.0255,0.0000,0.0346,0.5825,,,0.0000
2011,6/13/2011,UK,OD,70,Carysfort Deep,703,N,916,0.0055,0.1135,0.1168,0.0000,0.0120,0.0000,0.0633,0.6889,,,0.0000
2011,6/13/2011,UK,OD,70,Carysfort Deep,704,N,992,0.0363,0.4496,0.1371,0.0000,0.0050,0.0000,0.0121,0.3599,,,0.0000
2011,6/9/2011,UK,OD,72,Molasses Deep,721,Y,909,0.0088,0.2530,0.1936,0.0011,0.0682,0.0000,0.0363,0.4367,,,0.0022
2011,6/9/2011,UK,OD,72,Molasses Deep,722,Y,901,0.0100,0.2719,0.1709,0.0000,0.1010,0.0000,0.0377,0.4084,,,0.0000
2011,6/9/2011,UK,OD,72,Molasses Deep,723,N,888,0.0056,0.2275,0.1520,0.0011,0.1104,0.0000,0.0236,0.4797,,,0.0000
2011,6/9/2011,UK,OD,72,Molasses Deep,724,N,937,0.0149,0.0715,0.1217,0.0011,0.1900,0.0000,0.0406,0.5592,,,0.0011
2011,6/10/2011,UK,OD,73,Conch Deep,731,N,897,0.0212,0.2832,0.1293,0.0000,0.0479,0.0000,0.0379,0.4805,,,0.0000
2011,6/10/2011,UK,OD,73,Conch Deep,732,N,1009,0.0040,0.2022,0.1070,0.0010,0.0426,0.0000,0.0654,0.5768,,,0.0010
2011,6/10/2011,UK,OD,73,Conch Deep,733,Y,956,0.0199,0.1935,0.1360,0.0010,0.0701,0.0000,0.0471,0.5324,,,0.0000
2011,6/10/2011,UK,OD,73,Conch Deep,734,Y,874,0.0057,0.2895,0.0973,0.0011,0.0870,0.0000,0.0343,0.4851,,,0.0000
2011,6/14/2011,MK,OD,74,Alligator Deep,741,N,970,0.0351,0.0928,0.1505,0.0000,0.0557,0.0000,0.0134,0.6515,,,0.0010
2011,6/14/2011,MK,OD,74,Alligator Deep,742,N,925,0.0108,0.1059,0.0897,0.0000,0.0303,0.0000,0.0076,0.7557,,,0.0000
2011,6/14/2011,MK,OD,74,Alligator Deep,743,Y,1077,0.0084,0.0613,0.1356,0.0000,0.0204,0.0000,0.0158,0.7586,,,0.0000
2011,6/14/2011,MK,OD,74,Alligator Deep,744,Y,986,0.0122,0.1288,0.1187,0.0000,0.0720,0.0000,0.0081,0.6602,,,0.0000
2011,5/12/2011,MK,OD,75,Tennessee Deep,751,N,993,0.0010,0.1229,0.1319,0.0000,0.1168,0.0000,0.0715,0.5559,,,0.0000
2011,5/12/2011,MK,OD,75,Tennessee Deep,752,Y,994,0.0010,0.1509,0.0855,0.0010,0.0926,0.0000,0.0845,0.5845,,,0.0000
2011,5/12/2011,MK,OD,75,Tennessee Deep,753,Y,927,0.0129,0.2718,0.1424,0.0000,0.1003,0.0000,0.0583,0.4142,,,0.0000
2011,5/12/2011,MK,OD,75,Tennessee Deep,754,N,987,0.0020,0.2786,0.0983,0.0000,0.0750,0.0000,0.0375,0.5086,,,0.0000
2011,5/11/2011,MK,OD,76,Sombrero Deep,761,N,798,0.0025,0.3133,0.0852,0.0013,0.0175,0.0000,0.0276,0.5526,,,0.0000
2011,5/11/2011,MK,OD,76,Sombrero Deep,762,N,843,0.0024,0.4116,0.0688,0.0000,0.0510,0.0000,0.0225,0.4437,,,0.0000
2011,5/11/2011,MK,OD,76,Sombrero Deep,763,Y,897,0.0000,0.3991,0.0491,0.0033,0.0613,0.0000,0.0223,0.4638,,,0.0011
2011,5/11/2011,MK,OD,76,Sombrero Deep,764,Y,856,0.0023,0.2769,0.0619,0.0000,0.0701,0.0000,0.0234,0.5654,,,0.0000
2011,5/16/2011,LK,OD,77,Looe Key Deep,771,Y,953,0.0010,0.2015,0.1501,0.0010,0.0346,0.0000,0.0630,0.5488,,,0.0000
2011,5/16/2011,LK,OD,77,Looe Key Deep,772,Y,943,0.0011,0.1654,0.1569,0.0000,0.0710,0.0000,0.0329,0.5716,,,0.0011
2011,5/17/2011,LK,OD,77,Looe Key Deep,773,Y,911,0.0000,0.1361,0.2459,0.0000,0.0494,0.0000,0.0329,0.5357,,,0.0000
2011,5/17/2011,LK,OD,77,Looe Key Deep,774,N,915,0.0044,0.1454,0.2273,0.0022,0.0579,0.0000,0.0339,0.5268,,,0.0022
2011,7/16/2011,LK,OD,78,Eastern Sambo Deep,781,N,1074,0.0047,0.2095,0.0791,0.0000,0.0512,0.0000,0.0512,0.6043,,,0.0000
2011,7/16/2011,LK,OD,78,Eastern Sambo Deep,782,Y,935,0.0032,0.2374,0.1348,0.0021,0.0770,0.0000,0.0417,0.5037,,,0.0000
2011,7/16/2011,LK,OD,78,Eastern Sambo Deep,783,Y,953,0.0063,0.2728,0.1511,0.0021,0.0546,0.0000,0.0399,0.4732,,,0.0000
2011,7/16/2011,LK,OD,78,Eastern Sambo Deep,784,Y,940,0.0234,0.3000,0.0734,0.0000,0.0287,0.0000,0.0372,0.5372,,,0.0000
2011,7/18/2011,LK,OD,79,Western Sambo Deep,791,Y,904,0.0111,0.3562,0.0885,0.0000,0.0111,0.0000,0.0243,0.5088,,,0.0000
2011,7/18/2011,LK,OD,79,Western Sambo Deep,792,Y,841,0.0059,0.4304,0.0987,0.0000,0.0321,0.0000,0.0250,0.4078,,,0.0000
2011,7/18/2011,LK,OD,79,Western Sambo Deep,793,N,946,0.0042,0.2156,0.1786,0.0074,0.0032,0.0000,0.0285,0.5613,,,0.0011
2011,7/18/2011,LK,OD,79,Western Sambo Deep,794,Y,945,0.0074,0.3132,0.1270,0.0000,0.0095,0.0000,0.0169,0.5259,,,0.0000
2011,7/15/2011,LK,OD,80,Rock Key Deep,801,N,942,0.0223,0.3270,0.1688,0.0011,0.0159,0.0000,0.0552,0.4087,,,0.0011
2011,7/15/2011,LK,OD,80,Rock Key Deep,802,N,967,0.0558,0.1727,0.1644,0.0000,0.0259,0.0000,0.0341,0.5450,,,0.0021
2011,7/15/2011,LK,OD,80,Rock Key Deep,803,Y,948,0.0148,0.2605,0.0918,0.0011,0.0116,0.0000,0.0306,0.5897,,,0.0000
2011,7/15/2011,LK,OD,80,Rock Key Deep,804,Y,916,0.0295,0.2467,0.1758,0.0000,0.0426,0.0000,0.0404,0.4629,,,0.0022
2011,7/20/2011,LK,OD,81,Sand Key Deep,811,Y,944,0.0297,0.3538,0.1292,0.0011,0.0286,0.0000,0.0381,0.4153,,,0.0042
2011,7/20/2011,LK,OD,81,Sand Key Deep,812,Y,953,0.0052,0.2445,0.1312,0.0031,0.0283,0.0000,0.0189,0.5603,,,0.0084
2011,7/20/2011,LK,OD,81,Sand Key Deep,813,N,978,0.0470,0.2280,0.1503,0.0061,0.0245,0.0000,0.0225,0.5153,,,0.0061
2011,7/20/2011,LK,OD,81,Sand Key Deep,814,Y,925,0.0043,0.1016,0.1103,0.0011,0.0162,0.0000,0.0259,0.7243,,,0.0162
2012,5/12/2012,LK,BCP,18,Content Keys,181,Y,936,0.0011,0.2714,0.0000,0.0385,0.0224,0.0000,0.0043,0.6624,,,0.0000
2012,5/12/2012,LK,BCP,18,Content Keys,182,N,937,0.0000,0.2775,0.0000,0.0053,0.0416,0.0000,0.0139,0.6617,,,0.0000
2012,5/12/2012,LK,BCP,18,Content Keys,183,Y,1003,0.0000,0.3161,0.0000,0.0150,0.0160,0.0000,0.0010,0.6520,,,0.0000
2012,5/12/2012,LK,BCP,18,Content Keys,184,Y,940,0.1234,0.1319,0.0000,0.0000,0.0330,0.0000,0.0043,0.7074,,,0.0000
2012,8/22/2012,UK,P,21,Two Patches,211,N,861,0.0325,0.0697,0.1057,0.0012,0.0046,0.0000,0.0302,0.7561,,,0.0000
2012,8/22/2012,UK,P,21,Two Patches,212,N,819,0.0000,0.1331,0.1001,0.0000,0.0195,0.0000,0.0708,0.6764,,,0.0000
2012,8/22/2012,UK,P,22,Burr Fish,221,N,863,0.0104,0.3951,0.0510,0.0023,0.0185,0.0000,0.0973,0.4253,,,0.0000
2012,8/22/2012,UK,P,22,Burr Fish,222,N,744,0.0175,0.4798,0.0269,0.0054,0.0067,0.0000,0.0524,0.4113,,,0.0000
2012,5/17/2012,MK,P,23,Rawa Reef,231,N,988,0.0182,0.0567,0.0759,0.0000,0.0162,0.0000,0.1822,0.5688,,,0.0820
2012,5/17/2012,MK,P,23,Rawa Reef,232,N,990,0.0040,0.3040,0.0152,0.0010,0.0020,0.0010,0.0687,0.5828,,,0.0212
2012,5/8/2012,MK,P,24,Thor,241,N,817,0.0282,0.0000,0.1432,0.0086,0.0820,0.0000,0.2056,0.4296,,,0.1028
2012,5/8/2012,MK,P,24,Thor,242,N,966,0.0000,0.0435,0.1284,0.0021,0.0859,0.0000,0.1429,0.5217,,,0.0756
2012,7/16/2012,LK,P,25,Wonderland,251,N,988,0.0010,0.0010,0.0931,0.0000,0.0385,0.0000,0.3613,0.5051,,,0.0000
2012,7/16/2012,LK,P,25,Wonderland,252,N,814,0.0000,0.0037,0.1474,0.0086,0.0319,0.0000,0.4447,0.3636,,,0.0000
2012,7/9/2012,LK,P,26,Red Dun Reef,261,N,853,0.0000,0.0106,0.2286,0.0070,0.0399,0.0000,0.1864,0.5275,,,0.0000
2012,7/9/2012,LK,P,26,Red Dun Reef,262,N,1050,0.0000,0.0057,0.2390,0.0114,0.0514,0.0000,0.2657,0.4248,,,0.0019
2012,8/20/2012,UK,P,30,Turtle,301,Y,894,0.0906,0.0951,0.3345,0.0045,0.0224,0.0000,0.1230,0.3255,,,0.0045
2012,8/20/2012,UK,P,30,Turtle,302,Y,958,0.0073,0.2004,0.4154,0.0021,0.0313,0.0000,0.0772,0.2610,,,0.0052
2012,8/20/2012,UK,P,30,Turtle,303,N,916,0.0044,0.0928,0.4389,0.0076,0.0524,0.0000,0.0753,0.3275,,,0.0011
2012,8/20/2012,UK,P,30,Turtle,304,N,986,0.0051,0.1734,0.4178,0.0071,0.0254,0.0000,0.0832,0.2840,,,0.0041
2012,8/17/2012,UK,P,32,Porter Patch,321,Y,985,0.0061,0.0518,0.1147,0.0020,0.0305,0.0355,0.0497,0.7066,,,0.0030
2012,8/17/2012,UK,P,32,Porter Patch,322,Y,934,0.0000,0.1456,0.1370,0.0021,0.0321,0.0011,0.0642,0.6156,,,0.0021
2012,8/17/2012,UK,P,32,Porter Patch,323,Y,917,0.0011,0.2083,0.1210,0.0044,0.0305,0.0000,0.0207,0.6129,,,0.0011
2012,8/17/2012,UK,P,32,Porter Patch,324,N,970,0.0340,0.1474,0.1711,0.0000,0.0330,0.0000,0.0381,0.5711,,,0.0052
2012,8/18/2012,UK,P,33,Admiral,331,Y,921,0.0195,0.1227,0.0966,0.0000,0.0065,0.0000,0.0065,0.7481,,,0.0000
2012,8/18/2012,UK,P,33,Admiral,332,Y,772,0.0039,0.0984,0.0415,0.0013,0.0078,0.0000,0.0091,0.8381,,,0.0000
2012,8/18/2012,UK,P,33,Admiral,333,Y,868,0.0000,0.1509,0.0565,0.0000,0.0058,0.0000,0.0207,0.7661,,,0.0000
2012,8/18/2012,UK,P,33,Admiral,334,Y,890,0.0000,0.0292,0.0607,0.0000,0.0112,0.0000,0.0247,0.8640,,,0.0101
2012,5/9/2012,MK,P,34,West Turtle Shoal,341,Y,1043,0.0010,0.0700,0.1074,0.0019,0.0662,0.0048,0.1400,0.5820,,,0.0268
2012,5/9/2012,MK,P,34,West Turtle Shoal,342,Y,945,0.0000,0.0159,0.1704,0.0550,0.1376,0.0000,0.1640,0.4487,,,0.0085
2012,5/9/2012,MK,P,34,West Turtle Shoal,343,Y,996,0.0141,0.0361,0.1847,0.0070,0.1104,0.0030,0.1486,0.4398,,,0.0562
2012,5/9/2012,MK,P,34,West Turtle Shoal,344,Y,957,0.0000,0.0533,0.1745,0.0000,0.0721,0.0000,0.1661,0.4587,,,0.0752
2012,5/7/2012,MK,P,35,Dustan Rocks,351,N,957,0.0000,0.2811,0.1536,0.0052,0.0313,0.0000,0.0763,0.4305,,,0.0219
2012,5/7/2012,MK,P,35,Dustan Rocks,352,Y,942,0.0000,0.2113,0.1730,0.0032,0.0149,0.0000,0.1401,0.4512,,,0.0064
2012,5/7/2012,MK,P,35,Dustan Rocks,353,Y,969,0.0062,0.0681,0.1156,0.0021,0.0217,0.0000,0.1104,0.6636,,,0.0124
2012,5/7/2012,MK,P,35,Dustan Rocks,354,Y,990,0.0000,0.0869,0.1485,0.0010,0.0111,0.0000,0.1444,0.6061,,,0.0020
2012,7/17/2012,LK,P,36,West Washer Women,361,Y,891,0.0034,0.0034,0.2132,0.0123,0.0483,0.0000,0.2738,0.4456,,,0.0000
2012,7/17/2012,LK,P,36,West Washer Women,362,N,972,0.0010,0.0010,0.2675,0.0031,0.0422,0.0000,0.2356,0.4496,,,0.0000
2012,7/17/2012,LK,P,36,West Washer Women,363,Y,1011,0.0000,0.0059,0.2067,0.0168,0.0227,0.0000,0.3017,0.4461,,,0.0000
2012,7/17/2012,LK,P,36,West Washer Women,364,N,840,0.0000,0.0143,0.2726,0.0083,0.0381,0.0000,0.3238,0.3429,,,0.0000
2012,7/11/2012,LK,P,37,Western Head,371,N,768,0.0000,0.0365,0.0221,0.0117,0.1536,0.0000,0.2240,0.5521,,,0.0000
2012,7/11/2012,LK,P,37,Western Head,372,Y,935,0.0000,0.0000,0.0160,0.0160,0.1091,0.0000,0.2588,0.6000,,,0.0000
2012,7/11/2012,LK,P,37,Western Head,373,Y,848,0.0000,0.0035,0.0130,0.0236,0.0684,0.0000,0.2972,0.5943,,,0.0000
2012,7/11/2012,LK,P,37,Western Head,374,Y,893,0.0000,0.0000,0.0504,0.0426,0.1120,0.0000,0.1781,0.6159,,,0.0011
2012,7/18/2012,LK,P,38,Cliff Green,381,N,1052,0.0010,0.0000,0.2833,0.0029,0.0817,0.0000,0.1644,0.4667,,,0.0000
2012,7/18/2012,LK,P,38,Cliff Green,382,N,949,0.0000,0.0000,0.3435,0.0032,0.1085,0.0000,0.1538,0.3909,,,0.0000
2012,7/18/2012,LK,P,38,Cliff Green,383,Y,852,0.0000,0.0012,0.3662,0.0023,0.0857,0.0000,0.1972,0.3474,,,0.0000
2012,7/18/2012,LK,P,38,Cliff Green,384,Y,815,0.0012,0.0012,0.2724,0.0049,0.1006,0.0000,0.1693,0.4503,,,0.0000
2012,7/14/2012,LK,BCP,39,Smith Shoal,391,N,1061,0.0019,0.5438,0.0000,0.0009,0.0123,0.0000,0.0622,0.3789,,,0.0000
2012,7/14/2012,LK,BCP,39,Smith Shoal,392,Y,767,0.0026,0.5854,0.0000,0.0065,0.0013,0.0000,0.0248,0.3794,,,0.0000
2012,7/14/2012,LK,BCP,39,Smith Shoal,393,Y,871,0.4719,0.1458,0.0023,0.0264,0.0253,0.0000,0.0264,0.3020,,,0.0000
2012,7/14/2012,LK,BCP,39,Smith Shoal,394,Y,913,0.0000,0.3713,0.0000,0.0120,0.0120,0.0000,0.0548,0.5498,,,0.0000
2012,7/16/2012,LK,P,40,Jaap Reef,401,Y,952,0.0000,0.3036,0.0011,0.0000,0.0011,0.0000,0.1891,0.5053,,,0.0000
2012,7/16/2012,LK,P,40,Jaap Reef,402,Y,946,0.0000,0.2780,0.0021,0.0021,0.0021,0.0000,0.1395,0.5761,,,0.0000
2012,7/16/2012,LK,P,40,Jaap Reef,403,N,970,0.0000,0.2361,0.0062,0.0041,0.0041,0.0000,0.2588,0.4907,,,0.0000
2012,7/16/2012,LK,P,40,Jaap Reef,404,Y,894,0.0011,0.1734,0.0067,0.0011,0.0011,0.0000,0.1622,0.6544,,,0.0000
2012,8/16/2012,UK,OS,50,Carysfort Shallow,501,Y,891,0.0000,0.0146,0.0426,0.0000,0.0045,0.0000,0.0236,0.8631,,,0.0516
2012,8/16/2012,UK,OS,50,Carysfort Shallow,502,Y,852,0.0059,0.0188,0.0376,0.0000,0.0023,0.0000,0.0270,0.8592,,,0.0493
2012,8/16/2012,UK,OS,50,Carysfort Shallow,503,Y,890,0.0011,0.1146,0.2438,0.0090,0.0056,0.0000,0.0180,0.5910,,,0.0169
2012,8/16/2012,UK,OS,50,Carysfort Shallow,504,N,887,0.0023,0.0349,0.2886,0.0000,0.0011,0.0000,0.0406,0.6201,,,0.0124
2012,8/17/2012,UK,OS,51,Grecian Rocks,511,Y,867,0.0000,0.0669,0.1465,0.0035,0.0035,0.0000,0.2768,0.4994,,,0.0035
2012,8/17/2012,UK,OS,51,Grecian Rocks,512,Y,894,0.0034,0.1163,0.0738,0.0089,0.0011,0.0000,0.0089,0.7875,,,0.0000
2012,8/17/2012,UK,OS,51,Grecian Rocks,513,Y,906,0.0000,0.1722,0.2185,0.0033,0.0475,0.0000,0.0817,0.4746,,,0.0022
2012,8/17/2012,UK,OS,51,Grecian Rocks,514,Y,918,0.0109,0.2440,0.3551,0.0011,0.0109,0.0000,0.1078,0.1841,,,0.0861
2012,8/14/2012,UK,OS,52,Molasses Shallow,521,Y,933,0.0075,0.1040,0.2594,0.0000,0.0107,0.0000,0.1072,0.4587,,,0.0525
2012,8/14/2012,UK,OS,52,Molasses Shallow,522,Y,938,0.0107,0.0394,0.2537,0.0032,0.0075,0.0000,0.0938,0.5810,,,0.0107
2012,8/14/2012,UK,OS,52,Molasses Shallow,523,Y,897,0.0056,0.2196,0.1215,0.0000,0.0033,0.0000,0.0412,0.6087,,,0.0000
2012,8/14/2012,UK,OS,52,Molasses Shallow,524,N,910,0.0385,0.1418,0.1582,0.0066,0.0077,0.0000,0.0484,0.5956,,,0.0033
2012,8/15/2012,UK,OS,53,Conch Shallow,531,Y,847,0.0083,0.2904,0.1818,0.0000,0.0142,0.0000,0.0189,0.4652,,,0.0213
2012,8/15/2012,UK,OS,53,Conch Shallow,532,N,808,0.0050,0.3267,0.1522,0.0000,0.0062,0.0000,0.0074,0.4616,,,0.0408
2012,8/15/2012,UK,OS,53,Conch Shallow,533,Y,888,0.0011,0.3378,0.1577,0.0000,0.0124,0.0000,0.0146,0.4764,,,0.0000
2012,8/15/2012,UK,OS,53,Conch Shallow,534,Y,927,0.0000,0.2675,0.1402,0.0011,0.0032,0.0000,0.0431,0.5286,,,0.0162
2012,8/13/2012,MK,OS,54,Alligator Shallow,541,Y,883,0.0068,0.4507,0.2356,0.0011,0.0045,0.0000,0.0193,0.2718,,,0.0102
2012,8/13/2012,MK,OS,54,Alligator Shallow,542,Y,845,0.0142,0.3456,0.2769,0.0071,0.0201,0.0000,0.0130,0.2935,,,0.0296
2012,8/13/2012,MK,OS,54,Alligator Shallow,543,Y,894,0.0000,0.2651,0.2438,0.0022,0.0078,0.0000,0.0078,0.4586,,,0.0145
